【7BV11】特別支援学校高等部学習指導要領（平成21年告示）コード表　Ver 1.1,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
理容・美容,1593,３　内容の取扱い,7Ei3505000000000
理容・美容,1594,(1) 内容の構成及びその取扱いに当たっては， 次の事項に配慮するものとする。,7Ei3505100000000
理容・美容,1595,ア  指導に当たっては， 各種の模型や標本の活用，  ビデオ教材等の工夫によって， 専門的な知識の習得を図ること。,7Ei3505110000000
理容・美容,1596,イ   内容の(2)及び(3)については，  「理容・美容の物理・化学」や「衛生管理」 と関連させながら， 皮膚疾患とその感染経路， 病原菌と消毒法及び予防法に関する的確な知識と技術を習得させること。,7Ei3505120000000
理容・美容,1597,(2) 内容の範囲や程度については， 次の事項に配慮するものとする。,7Ei3505200000000
理容・美容,1598,ア  内容の(1)については， 人体の構造と機能に関する基礎的な内容を， 各器官の疾病と保健に関連させながら扱うこと。,7Ei3505210000000
理容・美容,1599,イ   内容の(2)については， 皮膚及び皮膚付属器官の構造や生理作用の概要を指導するとともに， 特に， 毛髪の保健衛生については重点的に扱うこと。,7Ei3505220000000
理容・美容,1600,ウ   内容の(3)については， 皮膚及び皮膚付属器官に影響を与える因子， その性状に合っ保護と手入れの方法等を重点的に指導すること。,7Ei3505230000000
理容・美容,1601,［理容・美容の物理・化学］,7Ei4500000000000
理容・美容,1602,"１　目標
理容・美容器具や香粧品等に関する科学的知識を習得させ， 理容・美容を適切に行う能力と態度を育てる｡",7Ei4502000000000
理容・美容,1603,２　内容,7Ei4503000000000
理容・美容,1604,(1)理容・美容に関する物理,7Ei4503100000000
理容・美容,1605,ア  力，熱，光        ,7Ei4503110000000
理容・美容,1606,イ   理容・美容と機械・器具,7Ei4503120000000
理容・美容,1607,(2) 香粧品に関する化学,7Ei4503200000000
理容・美容,1608,ア  物質の構造        ,7Ei4503210000000
理容・美容,1609,イ  化学反応と化合物         ,7Ei4503220000000
理容・美容,1610,ウ  水と金属,7Ei4503230000000
理容・美容,1611,エ  香粧品概論        ,7Ei4503240000000
理容・美容,1612,オ  香粧品の種類と原料,7Ei4503250000000
理容・美容,1613,カ  基礎香粧品の使用目的と取扱い,7Ei4503260000000
理容・美容,1614,３　内容の取扱い,7Ei4505000000000
理容・美容,1615,(1) 内容の構成及びその取扱いに当たっては， 次の事項に配慮するものとする。,7Ei4505100000000
理容・美容,1616,ア  指導に当たっては，実験・実習や観察を重視するとともに，  「理容・美容保健」，  ｢理容実習」及び「美容実習」 と関連させながら， 実際的な知識の習得を図ること。,7Ei4505110000000
理容・美容,1617,(2) 内容の範囲や程度については， 次の事項に配慮するものとする。,7Ei4505200000000
理容・美容,1618,ア  内容の(1)については， 熱伝導， 光， 電磁気など理容・美容にかかわりのある物理の基本的な原理と機械・器具の構造や機能を関連させながら，その操作方法について扱うこと。,7Ei4505210000000
理容・美容,1619,イ   内容の(2)については，溶液の性質，香粧品の原料，洗浄剤の種類等，香粧品に関する化学及び化粧品の成分の変更等の概要を扱うこと。,7Ei4505220000000
理容・美容,1620,［理容・美容文化論］,7Ei5500000000000
理容・美容,1621,"１　目標
理容・美容の業務を行うために必要な美的感覚を身に付けるとともに， 豊かな表現力と鑑賞力を養う。",7Ei5502000000000
理容・美容,1622,２　内容,7Ei5503000000000
理容・美容,1623,(1)理容・美容文化史,7Ei5503100000000
理容・美容,1624,ア  理容・美容の変遷        ,7Ei5503110000000
理容・美容,1625,イ   流行の影響,7Ei5503120000000
理容・美容,1626,(2)理容・美容デザイン,7Ei5503200000000
理容・美容,1627,ア  造形の意義と応用         ,7Ei5503210000000
理容・美容,1628,イ   色彩の意義と応用,7Ei5503220000000
理容・美容,1629,(3)服飾,7Ei5503300000000
理容・美容,1630,ア  服飾の歴史        ,7Ei5503310000000
理容・美容,1631,イ   理容・美容業と服飾,7Ei5503320000000
理容・美容,1632,３　内容の取扱い,7Ei5505000000000
理容・美容,1633,(1) 内容の構成及びその取扱いに当たっては， 次の事項に配慮するものとする。,7Ei5505100000000
理容・美容,1634,ア  指導に当たっては， 美的感覚， 表現力， 鑑賞力を養うために， 芸術科等と関連させながら指導すること。 また， 生徒の興味・関心に即して， 見学の機会を設けるなどして， ファッションを概括的に取り扱うこと。,7Ei5505110000000
理容・美容,1635,(2) 内容の範囲や程度については， 次の事項に配慮するものとする。,7Ei5505200000000
理容・美容,1636,ア  内容の(1)については，時代や地域を象徴するファッションを基に，その特徴や時代背景等について扱うこと。,7Ei5505210000000
理容・美容,1637,イ   内容の(2)については，色彩や造形の原理等，基礎的な内容を中心に，理容・美容と関連させながら扱うこと。,7Ei5505220000000
理容・美容,1638,ウ   内容の(3)については，時代や地域を象徴する服飾を基に，その特徴や機能， ファッション性等の概要を扱うこと。,7Ei5505230000000
理容・美容,1639,［理容・美容技術理論］,7Ei6500000000000
理容・美容,1640,"１　目標
理容・美容に関する基礎的な知識と技術を総合的に習得させ，理容・美容を衛生的，能率的に実践する態度と習慣を養うとともに，  これを適切に行う能力を育てる。",7Ei6502000000000
理容・美容,1641,２　内容,7Ei6503000000000
理容・美容,1642,(1)基礎技術,7Ei6503100000000
理容・美容,1643,ア  理容・美容技術の意義        ,7Ei6503110000000
理容・美容,1644,イ   理容・美容技術と人体各部の名称,7Ei6503120000000
理容・美容,1645,ウ  作業姿勢,7Ei6503130000000
理容・美容,1646,(2)器具類の取扱い,7Ei6503200000000
理容・美容,1647,ア  種類と使用目的        ,7Ei6503210000000
理容・美容,1648,イ   形態と機能         ,7Ei6503220000000
理容・美容,1649,ウ  選定法と手入れ,7Ei6503230000000
理容・美容,1650,エ  理容所と美容所の設備・備品,7Ei6503240000000
理容・美容,1651,(3)頭部技術,7Ei6503300000000
理容・美容,1652,ア  ヘアデザインとカッティング        ,7Ei6503310000000
理容・美容,1653,イ   シャンプー技術とリンシング,7Ei6503320000000
理容・美容,1654,ウ  頭部マッサージとヘアトリートメント,7Ei6503330000000
理容・美容,1655,エ  ヘアセッティングの種類と特徴,7Ei6503340000000
理容・美容,1656,(4)理容の顔面技術,7Ei6503400000000
理容・美容,1657,ア  シェービング        ,7Ei6503410000000
理容・美容,1658,イ  顔面処置技術,7Ei6503420000000
理容・美容,1659,(5)特殊技術,7Ei6503500000000
理容・美容,1660,ア  染毛技術        ,7Ei6503510000000
理容・美容,1661,イ  美顔術,7Ei6503520000000
理容・美容,1662,(6)美容の和装技術,7Ei6503600000000
理容・美容,1663,３　内容の取扱い,7Ei6505000000000
理容・美容,1664,(1) 内容の構成及びその取扱いに当たっては， 次の事項に配慮するものとする。,7Ei6505100000000
理容・美容,1665,ア  指導に当たっては，  「理容実習」及び「美容実習」 と関連させて取り扱うこと。また，理容所や美容所の施設等とその業務の見学や器具， 用具類の操作等を通して， 具体的に知識と技術を習得させること。,7Ei6505110000000
理容・美容,1666,(2) 内容の範囲や程度については， 次の事項に配慮するものとする。,7Ei6505200000000
理容・美容,1667,ア  内容の(1)については， 実際の業務において必要とされる理容師や美容師としての心構えや倫理観，衛生措置等の概要を扱うこと。,7Ei6505210000000
理容・美容,1668,イ   内容の(3)については， 基礎となるヘアデザインを中心に， 各種頭部技術の概要について扱うこと。,7Ei6505220000000
理容・美容,1669,ウ   内容の(5)については， 染毛技術における薬剤の取扱いに重点を置いて扱うこと。,7Ei6505230000000
理容・美容,1670,エ  内容の(6)については，  日本髪の由来や名称及びその特徴， 着付け技術等に重点を置いて扱うこと。,7Ei6505240000000
理容・美容,1671,［理容・美容運営管理］,7Ei7500000000000
理容・美容,1672,"１　目標
理容・美容業にかかわる運営管理の基本的事項及び適切な接客方法を習得させ， 理容・美容を適切に行う能力と態度を育てる。",7Ei7502000000000
理容・美容,1673,２　内容,7Ei7503000000000
理容・美容,1674,(1)マーケティング,7Ei7503100000000
理容・美容,1675,ア  マーケティングの概要        ,7Ei7503110000000
理容・美容,1676,イ   理容・美容業とマーケティング,7Ei7503120000000
理容・美容,1677,(2)経営管理,7Ei7503200000000
理容・美容,1678,ア  企業と経営        ,7Ei7503210000000
理容・美容,1679,イ   理容・美容業と経理,7Ei7503220000000
理容・美容,1680,(3)労務管理,7Ei7503300000000
理容・美容,1681,ア  労務管理の概要        ,7Ei7503310000000
理容・美容,1682,イ  社会保障制度,7Ei7503320000000
理容・美容,1683,ウ  作業管理と健康管理,7Ei7503330000000
理容・美容,1684,(4)接客法,7Ei7503400000000
理容・美容,1685,ア  接客法の基本        ,7Ei7503410000000
理容・美容,1686,イ   事故及びトラブルの処理,7Ei7503420000000
理容・美容,1687,３　内容の取扱い,7Ei7505000000000
理容・美容,1688,(1)内容の構成及びその取扱いに当たっては，次の事項に配慮するものとする。,7Ei7505100000000
理容・美容,1689,ア  指導に当たっては，経営管理や労務管理の理論的，技術的な学習にとどまることなく，理容・美容の業務に関する職業観の育成に努めること。,7Ei7505110000000
理容・美容,1690,イ   内容の(4)については，  「理容実習」及び「美容実習」 と関連させながら指導すること。また， 理容所や美容所の施設等における実習等を通して， 実践的な態度と能力を育てること。なお，接客法の指導に当たっては，個々の生徒のコミュニケーション手段の特性に合わせて， 的確な接客法が身に付くよう留意すること。,7Ei7505120000000
理容・美容,1691,(2) 内容の範囲や程度については， 次の事項に配慮するものとする。,7Ei7505200000000
理容・美容,1692,ア  内容の(1)については，マーケティング理論の概要，理容業界や美容業界の現状等を，具体的な事例を基に指導すること。,7Ei7505210000000
